score,comment
5,일체형은 나중에 둘중 하나 고장 났을 때 번거롭고 일이 커질 것 같아 망설였네요ㅡ근데 보니 두개를 연결한 형태라 직렬설치라고 보심되세요 중간에 키트없으니 공간 절약되고 슬림하고 너무 좋네요 ♡♡오늘 받고 부슬부슬 비오는데 바로 가동중입니다 오예~~^
5,"조용하고 진동도 별로 없습니다.특히 건조기의 경우 걸리지는 먼지가 생각보다 훨씬 많습니다다섯번정도하면 종이컵 란컵정도 될것 같습니다 여름 장마철 빨래 걱정이 싸....악 고맙습니다. 제작자 엘지, 설치해 주신문, 판매자, 모두모두 발전하세요 !"
5,결제하고 이틀만에 설치까지 마무리 되었습니다 너무 빨리와서 아직도 실감이 안나지만 암튼 좋네요 ^^ 배송기사님들 좁은 세탁실에 설치하시느라 수고 많았고 친절하셨구요. 사용방법 세세한건 차차 알아가기로 하고 우선은 이불빨래 건조해보고 있어요!
5,배송날짜에 맞춰 잘받았습니다. 설치가 생각보다 꽤 걸리더라구요 그런데도 두분이서 잘 설치해주시고 설명도 해주시고 가셨습니다 지금 건조기도 돌려보고 세탁기도 돌리고 하는데요 조용하고 세척도 잘되고 건조기는 진짜 넘 좋아요 수건이 뽀송뽀송해요~
5,오래된 통돌이를 버리고 샀는데 설치도 잘해주시고 설명도 잘해주셨어요 오자마자 수건 이불 건조기 돌렸는데 세상에나.. 여지껏 이런걸 쓰며 살았더니.. 모르면 몰라도 알고는 더이상 건조기 없이는 못살것 같아요 너무 좋아요
5,음…. 아주 좋아요! 트루스팀있는것과 없는것 둘중에 고민하다 이왕사는거 트루스팀있는걸로 했는데 잘한 선택이었다고 봅니다! 세탁잘되고 건조(스팀건조)잘 되고 여러모로 좋네요 ! 눈에 보이지않는 바이러스는 박멸이 됐는지는 모르겠지만 세탁 후 스팀건조하니 완전 뽀송합니다! good!
5,디자인과 색상이 심플하고 모던하고 좋았습니다일단 기능도 너무 좋았고 무엇보다 다이렉트가 맘에 들었어요 빨래를 하면 시간이 너무 많이 걸려서 다른 일을 못했는데세탁이 끝난 동시에 바로 건조가 가능해서 빨래를 빨리 끝내고 다른 일을 할 수가 있어서 좋았습니다
5,배송날짜 지정해 원하는 날에 받았습니다기사님 너무 친절히 설치 잘해주시고 설명도 하주시고 갔어요감사하네요~일단 하나 패널로 양쩍 조절 가느해 키작녀인 제가 쓰기 너무 좋아요삼성 세탁기 건조기 직렬설치한 동생은 건조기 꺼낼때 발판에 올라가더라고요 ㅋㅋㅋ이제껏 통돌이 쓰다 넘어왔는데느낌적인 느낌으로 빨래도 잘 되는 것 같아요너무 좋고 만족스럽습니다
5,기존 통돌이 세탁기가 말썽이라 그 동안 빨래감도 밀려 있을뿐만 아니라그동안 스트레스 받은거하면 사장님 번창하세요 배송이 너무 빠르다 저희가 오히러 배송을 미뤘다.기사님도 친절하시고 설치하는데 너무 편하게 환경구조가 되었다고 잘 사용하시라고금방 설치하고 꼼꼼히 여기저기 보시고 갔습니다.이제 밀려있는 빨래감부터..빨리...가동을...뿅~~자세한 내용은 제 블로그에 올려놨어요..(광고절대 아님)세탁기 밑바닥작업 너무 힘들게 해서..https://blog.naver.com/gonsoo21c/222370191176
5,일단 방금 받아서 사용해봐야 알겠지만 가격부분이나 서비스부분이나 배송이나 순조롭게 진행되고 아주 만족스럽습니다. 이것저것 설명도 잘해주시고 일단 이쁘고 제품도 괜찮은갓 같네요. 망설이지 말고 빨리 구매 할 걸 그랬습니다
3,"건조기를 돌릴 때 생각보다 오래 걸리기도 하고, 돌리고 나면 세탁실 안에 수증기가 꽉 차서 놀랐네요. 세탁실에 큰 창문이 있으면, 창문을 열어 두면 괜찮을 수도 있겠지만, 없다면 뭔가 수증기를 제거하는 장치가 필요합니다."
5,아주 잘 쓰고있습니다~ 장마철 대비해서 건조기가 꼭 필요했는데 정말 삶의질이 달라지네요 ㅎ 이불 먼지 털어주는것도 완전 좋구요 ㅎㅎㅎ 대명에서 구매해서 네이버 포인트도 많이 받을수있어서 더 좋은것 같습니다. 👍👍👍
5,2월8일 주문 2월10일 기사님 사전 벙문했고 오늘 2월14일 배송&설치 받았습니다.일단 좀 오래된아파트 다용도실에 설치해야하니까 사전 방문기사님께서 사다리차써야한다고했어요.2월14일아침일찍 전화오셔서 배송시간이 알려주셨습니다.약속한시간에 오셔서 친절하게 설치해주셨어요...전에 다용도실에 있는 세탁기랑 작은기침 냉장고도 꺼내주시고 참 수고많아습니다..기사님 두분 너무 친철하고 잘설치도 해주시고 또 사용방법 잘 설명햐주셨어요...설치고나서 너무 예쁘고 맘듭니다.아직 사용전지만.벌써 너무뿌뜻합니다..
5,13일에 주문하고 16일에 설치 받았습니다. 기사님들이 물량 많다고 저녁쯤 오셨어요. 좁은 세탁실에 넣으라 고생하셔서 죄송.. ㅠㅁ ㅠ 고민 엄청 했던 워시타워인데 사길 잘했단 생각부터 드네요. 빨래 돌리는 일이 즐거워지기도 하니 신기합니다. ㅋㅋ
5,"드디어 12년된 통돌이를 처분하고 워시타워를 들였습니다~~ 말해뭐해~~넘 좋네요^^
매일 빨래하고 건조하고..신세계를 매일 경험하고 있습니다~~ 동영상은 이불털기 기능만 해본건데...이불만 털어도 너무 좋네요.. 먼지 어마어마 하게 나오는거 보고 충격이..... 드럼세탁기도 첨 써보지만 건조기가 정말 신세계라는 말이 너무 잘 맞네요~주변에 적극 추천하고 있답니다"
5,결제하고 여유있게 1 주일 후로 배송 요청했습니다. 원하는 날짜에 맞춰 잘 배송되었습니다.참고로 저는 배송지역이 세종입니다사이즈가 좀 있다보니 세탁기 들어갈 자리가 맞을까 걱정이었습니다. 홈페이지에서 필요하다는 공간보다 깊이가 5-10cm 정도 모자랐거든요. 그래도 잘 설치 되었습니다.세탁기 위치/방향을 미리 결정하지 못했는데 기사님이 잘 도와 주셔서 잘 설치 하였습니다아직 입주를 하지 않아 빨래는 직접 해보지 못했는데 기대되네요!!
5,"일전에 여기서 인덕션 2개를 구매한 적이 있습니다. 그때 사장님과의 상담도 너무 친절하셨고 처리하는것과 배송도 너무 마음에 들어서 다음에도 필요하면 여기서 사야지 하고 있었는데..
마침, 저희 신랑이 센터 오픈을 하게 되어 세탁기가 필요했어요! 그래서 바로 구매했습니다^^ 역시나 신속배송~~ 너무 깔끔하고 좋네요!
앞으로도 필요한거 있으면 또 올께요~ 좋은가격에 잘 부탁드려요! 번창하세요~"
5,수요일 주문했는데 목요일 배송예정이라해서 토요일로 변경했어요~ 설치해주시는 두분 모두 친절하시네요배란다에 김치냉장고 옮기고 아기세탁기도 옮긴다음 세탁기 놓고 두개 다 원상복구해주셨어요~전 가전이 거의 다 하얀색이라 그런지 ㅋ 흰색도 괜찮네용^^ 담날 십일절이라 가격 더 내려서 속쓰렸지만 ㅋㅋ 설치 빨리했으니 위안삼을께요 ㅋ
5,여태 살림하면서 통돌이세탁기만 사용해왔는데 기사님이 설치하자마자 바로 사용했는데 신세계였어요세탁하면서 건조도 예약할 수 있어서 좋았고 건조하고 빨래 접는데 수건도 엄청 뽀송뽀송하고 엄청 좋았어요!!또 건조한 후에 먼지통 확인하니까 먼지가 엄청 많았어요건조기 이제 필수템인것같아요
5,배송 초스피드에욤좁은 세탁실에서 두분이서 고생 하셨어요친절하시고 대만족합니다오브제랑 고민했는데 매장에서 긁힌 세탁기를보니 차라리 화이트가 나을듯해서 결정했어요기존 드럼15kg보다 큰사이인데 폭이 훨씬 슬림한듯싶네요쇼킹딜로 2229000원에 저렴하게 샀어요
5,"일단 원하는 날짜에 빠르게 배송해주셨고 설치해주시는 기사분이 친절하셔서 좋았습니다.기존에 쓰던 세탁기에 비해서는 소음이 적은 편인데, 시용헤보면 신세계라는 주변 사람들 말에 기대가 너무 컸는지 생각보다 건조 시간이 기네요. 그 외에는 아직 잘 모르겠지만, 오래오래 잘 사용해보렵니다."
5,설치희망일 결정할수있어서 좋았고집구조상 세탁기 진입이 어려워 사다리차로 배송해주셔서 좋았습니다또한 LG 공식 설치기사님 두분이서 안전하게설치해주시고사옹법 주의사항등을 알려주셔서 좋았습니다수평수직등 기울기 이상체크도해주셨습니다
5,드디어 워시타워 구입했어요^^벼루고벼루다 설치했는데 우선 너무 이쁘네요중간에 조작버튼이있어 조작하기 편하구요 간단해요설치도 너무 친절하고 깔끔하게 해주시고 갔어요~우선 수건만 건조시켜보는데 뽀송뽀송한 수건 기대되네요^^
5,배송은 빨랐는데 설치하는데 계속 빠꾸? 먹어서 설치가 생각보다 늦어졌어요. 일반건조기보다 설치조건이 좀 까다로웠어요 하지만 설치하고보니 고생했던게 씻겨내려가네요. 너무 이쁨니다.오브제 못지않게 예뻐요.강추합니다.
5,이렇게 설렐수가 있나요ㅜㅜ넘나 좋아요. 배송이 생각보다 빨리왔구요.역시 본사 설치여서 서비스가 아주 좋아요!대만족이에요. 이래서 대기업꺼 쓰나봐요일단 용량이 왕왕 커서 러그도 빨수있어요.처음 건조기 돌릴때 탄냄새가 났는데서비스센터에 문의하니 한달에서 세달까지 날수 있다고 하네요.
5,이사하면서 세탁기 바꿨는데 와이프가 용량이 커서 세탁할 때 아주 시원시원하게 잘 된다고 하네요.다이얼도 심플하게 되어 있어서 너무 좋다고 합니다.이제 이불 빨래도 손쉽게하고 와이프가 너무 너무 만족합니다. 이벤트로 가격도 저렴하게 구입하여 더욱 만족스럽네요. 강추입니다
5,"협소한 세탁실에 설치 꼼꼼하게 해주셨고, 아기세탁기도 이동설치 해주시고, 폐가전 두대도 내려주시고 고생 너무 많이 하셨어요. 감사드립니다.
제품은 말할것도 없이 크고 좋아요. 행사때 혜택도 많이 받고 구매해서 너무 좋습니다."
5,빠른배송 감사합니다.워시타워 높이가 낮아 키작은 소비자 만족도가 높고 도어 손잡이도 위아래 있어 이용하기 편합니다.백색가전은 엘지죠.경쟁사보다 비싸지만 그만큼 좋고 조용하더군요.24에 17키로 현존 최대 용량 건조기 신제품을 좋은가격에 구매했습니다.물류센터도 없는 물건을 창원공장에서 바로 배송되었습니다.
5,그냥 말이 필요 없음..배송 설치 제품 완벽함..월요일 워시타워 구매 화요일 냉장고 구매 수요일 전부 설치인증된 기사 배수타이부터 수평까지 다 맞추고 테스트 완벽제품은 생각대로 완전 좋음..그냥 여기서 사세요..TV도 살껀데 여기서 사야겠음..
4,"구입 바로 다음날 배송문자 와서 배송일 지정하였고 설치기사님도 친절하셨어요!
대리점 여러군데 다녀봐도 이만한 가격이 없어서 반신반의하며 온라인 구입하였는데 일주일째 사용중인데 너무 좋네요! 기존 세탁기도 처치곤란이었는데 알아서 수거해주셨네요! as가 어떨지는 모르겠으나 일단은 만족해요!"
5,"배송은 진짜 일주일도 안되서 도착했고 기사님들 늦은시간까지 너무 친절하게 설치 해주셨어요. 신랑이 된다고 해서 사전점검을 안하고 기사님 오셨는데 우리 세탁실은 설치불가 ㅠㅠ 청천병력ㅠㅠ
그래서 세탁기 놓는곳에 못 넣고 앞으로 당겨설치, 뒤에 공간이 텅 빔 ㅠㅠ 그래도 설치하고 나니 뿌듯하고 좋아요. 바로 수건 세탁하고 설명서에 넣어주신 건조기용 아우라 섬유유연제 향도 좋네요.
●세탁실 사이즈 간당간당 하신분들 꼭 사전점검 받으시는걸 추천합니다."
5,"화이트깔끔하고예뻐요..엘지를 선택한 가장큰이유는 콤팩트한사이즈에 올인원으로 키작은 저도 옷을 건조기에서 꺼내기쉽다는거예요.
사용법이나 세탁력은 사용해봐야 더 알듯해요.
지정배송날짜 딱 맞춰서 배송된것도 넘 좋습니다"
5,설치 공간이 좁아서 도시가스 검침기 이동하고 사전 점검 받았는데 수전을 슬림 수전으로 바꿔야 설치할 수 있다고 알려주셔서 슬림 수전으로 변경하고 겨우 설치할 수 있었네요. 설치 당일날 공간이 좁다고 기사님이 많이 힘들어하셨습니다ㅠ 그래도 어머님이 너무 만족하셔서 대만족입니다!
5,"디자인도 너무 예쁘고, 버튼이 아닌 디지털 방식의 터치 방식으로 되어있어 너무 편하고 깔끔합니다. 내부도 너무 좋구요. 건조기 사용하니 이불 빨래가 너무 쉬워 대만족입니다. 신세계가 펼쳐진 것 같아요. 세탁기, 건조기 세트 강추입니다!"
5,"베란다가 좁아서 걱정했는데 배송오기전 사전답사 나와서 설치할수있다고해서 구매해서 지금 두달째사용중 대만족.
워시타워 이사자주 다니는분은 고객센타에서 문의해보고 구매하셔요 이전추가비용이 나온다는게 단점입니다."
